clean_title,title_length,tweet_count,exclaim_count,question_count,has_url,actual_label,predicted_label,fake_score,correct
demi lovato doesn t want to be labeled as bipolar,10,1,0,0,1,0,0,0.2668923678818369,True
comments in fayetteville nc,4,51,0,0,1,0,0,0.20262965563177984,True
watch jennifer lawrence interviews kim kardashian west video,8,8,0,0,1,1,0,0.4690383738409258,False
the arrangement is quite clear it s a drama based on tom cruise and katie holmes,16,43,0,0,1,0,1,0.7997389936158342,False
jennifer lopez s new go to uniform is not what we expected,12,79,0,0,1,0,1,0.7620521904477149,False
did blac chyna give custody of daughter dream to rob kardashian report claims chyna wants to twerk instead,18,3,0,1,1,1,1,0.8383652697478318,True
the 17 actors who have won the most emmys of all time,12,60,0,0,1,0,0,0.16431185234505738,True
liam payne admits your life is changed forever once you welcome a baby,13,80,0,0,1,0,0,0.30830823173222194,True
celebrities say goodbye to barack obama after farewell address,9,41,0,0,1,1,0,0.47835466753698364,False
diy costumes from tv shows and movies,7,63,0,0,1,0,0,0.08007686433961807,True
ryan reynolds reveals he once saved his nephew s life,10,112,0,0,1,0,0,0.31749088824579974,True
khloe kardashian snaps at selfish sister kourtney for always being late on kuwtk finale watch,15,0,1,0,1,0,0,0.29531392535478307,True
selena gomez talks the weeknd split justin bieber reunion,9,719,0,0,1,1,1,0.954109819747353,True
paulina rubio is collaborating with selena gomez dj snake on forthcoming album,12,11,0,0,1,1,0,0.48542843474690434,False
andy cohen and jimmy fallon lose their cool in a nutty game of jinx,14,41,0,0,1,0,0,0.1185317628463105,True
kfc has a new colonel sanders and it s george costanza,11,18,0,0,1,0,1,0.587700115348275,False
stacy keibler is pregnant expecting baby no 2 with jared pobre,11,106,0,0,1,0,0,0.32483017991759916,True
trey gowdy breaks his silence after 2 of his investigators are found tortured and killed,15,622,0,0,1,1,0,0.33074875697897166,False
is khloe kardashian pregnant again new rumors she s expecting baby 2 with tristan thompson,15,1133,0,1,1,0,1,0.9347833893264276,False
see chip and joanna gaines new target line hearth and hand,11,66,0,0,1,0,0,0.23166699767872484,True
ellen pranks matt lauer with scary savannah guthrie double,9,19,0,0,1,0,0,0.26441203413670056,True
royal family christmas cards through the years,7,29,0,0,1,0,0,0.4217876970464778,True
g eazy ends h m partnership over disturbing racially insensitive ad,11,0,0,0,1,0,0,0.10536799355088484,True
rhony star luann d agostino s daughter victoria arrested for dwi,11,55,0,0,1,0,0,0.05733925149467939,True
north west plays with a kanye west look alike doll because of course,13,47,0,0,1,0,0,0.39623397584609943,True
klaus hope eat beignets in adorable the originals sneak peek,10,54,0,0,1,0,0,0.10141019081927048,True
christine evangelista videos and video clips,6,22,0,0,1,0,0,0.2906313672254027,True
amal clooney wows in vintage 3 tiered green dress at 2017 venice film festival,14,1,0,0,1,0,0,0.20278501397778895,True
gwen stefani blake shelton adopting she reportedly wants kid before end of year,13,6,0,1,1,1,1,0.9776109601485258,True
bella hadid wearing a bikini,5,28,0,0,1,0,0,0.11128922100655148,True
married jason aldean kisses brittany kerr as american idol reject deletes her twitter account,14,53,0,0,1,0,0,0.41900218926946375,True
8 unconventional royal wedding dresses in history,7,17,0,0,1,0,0,0.20394208603387678,True
grey s anatomy s jessica capshaw sarah drew revel in the love after fans fly a banner of support over set,21,47,0,0,1,0,0,0.29833481745024243,True
celebrities react to prince harry and meghan markle s royal wedding,11,78,0,0,1,1,1,0.8906430860469439,True
oscars debut new rules to avoid another envelope mix up,10,0,0,0,1,0,0,0.35130118125320314,True
kevin j walsh news,4,6,0,0,1,1,0,0.40822154164270374,False
halle berry not dating female friend despite speculative claim,9,5,0,0,0,1,1,0.9602111936155441,True
meghan and harry set to travel to country with zika virus sign baby plans are on hold,17,9,0,1,1,1,1,0.797909849143541,True
world of dance goes younger bigger for second season variety,10,44,0,0,1,0,0,0.09887025040940835,True
i gave oprah one hour and she gave me a whole new world,13,63,0,0,1,0,0,0.15081961278131206,True
colton underwood is the new bachelor here s why some viewers aren t happy,14,28,0,0,1,0,0,0.1265065296205978,True
information for the nation,4,296,0,0,1,1,0,0.4207275077198494,False
why this celeb says he s still in love with his high school sweetheart,14,73,0,0,1,0,0,0.13459166117005292,True
bachelor winter games adds bibiana lauren g to the cast the promo is already a lot video,17,16,0,0,1,0,0,0.025715352268649537,True
is lindsay shookus pregnant new details on the rumors she s expecting with ben affleck,15,105,0,1,1,1,1,0.9377065945779158,True
kyle west doubts megan morrison s acting abilities after an emotionless table read on the arrangement,16,18,0,0,1,0,0,0.11709935534021837,True
get to know jermaine fowler the comedian who killed it as the 2017 emmys announcer,15,15,0,0,1,0,0,0.3554018011720438,True
chris pratt bought anna faris a huge new ring for christmas she got him a tractor,16,12,0,0,1,1,0,0.43670609623236245,False
see it zootopia dmv scene becomes a reality as sloths take over office in youtube short,16,23,0,0,1,0,0,0.096392086992645,True
the 100 oficial amino,4,88,0,0,1,0,0,0.18335453488299655,True
shailene woodley makes her relationship with rugby player ben volavola instagram official,12,52,0,0,1,0,0,0.2767782855359703,True
shop jenna dewan x danskin affordable athleisure collection,8,35,0,0,1,0,0,0.22275515689769643,True
meghan markle receives support from queen elizabeth over family drama report says,12,23,0,0,1,1,1,0.7946674919793237,True
how meghan markle s first solo engagement compares to kate middleton s and princess diana s,16,47,0,0,1,0,1,0.6540741773886408,False
khloe kardashian finds out the sex of her baby on the kuwtk season finale you re lying,17,50,1,0,1,0,0,0.27427012721493793,True
alexandra daddario shuts down zac efron dating reports a second time,11,12,0,0,1,1,0,0.22954591935873014,False
miley cyrus sends a surprise welcome home message to las vegas shooting survivor,13,18,0,0,1,0,0,0.23196323841183408,True
dancing with the stars season 26 cast revealed,8,2,0,0,1,0,0,0.05520008434448791,True
taylor swift groping trial everything you need to know about the case,12,1,0,0,1,0,0,0.41187968441245826,True
twitter freaks out over viral photo of nicholas cage in kazakhstan,11,35,0,0,1,0,0,0.18184783396824963,True
jennifer aniston will always be brad pitt s greatest love,10,2,0,0,1,1,1,0.9656002627452618,True
paul walker s daughter settles with porsche in wrongful death suit,11,63,0,0,1,0,0,0.08117383699751056,True
did charlize theron join wonder woman 2 cast,8,1,0,0,0,1,1,0.7500599339201124,True
watch chewbacca smack a porg in the latest star wars the last footage,13,54,0,0,1,0,0,0.1563327575616373,True
kailyn lowry reveals chris lopez is the father of her third baby,12,51,0,0,1,0,0,0.4018422987549643,True
is paris jackson doing drugs amid scary family crisis debunked,10,2,0,1,1,1,1,0.8772212099706366,True
serena williams inspires her reddit co founder husband s career in tech and he says his marriage is a front row seat to greatness,24,63,0,0,1,0,0,0.32900930410415896,True
justin bieber dodges water bottle from crowd after refusing to sing despacito i don t even know it,18,57,0,0,1,0,1,0.5726324661422112,False
honeymoon in paradise new bride tara lipinski shows off her slim figure in the maldives,15,32,1,0,1,0,0,0.2718580965168771,True
oprah says god hasn t told her to run for president but wealthy men have,15,43,0,0,1,0,0,0.3617112583362119,True
jennifer garner dating chris pine after ben affleck divorce,9,5,0,1,1,1,1,0.9776112526375066,True
gianni versace s lover slams ricky martin s ridiculous portrayal,10,1,0,0,1,0,0,0.4728395293516599,True
kylie fuming over copycat sister kim s perfume launch,9,11,0,0,1,1,1,0.6371445213833091,True
quavo reportedly dumps karrueche for stripper girlfriend migos star blames chris brown for split,14,87,0,1,1,0,1,0.9214650544954676,False
kristen stewart goes barefoot on cannes red carpet in rebellion against heels only policy,14,52,0,0,1,0,0,0.46096179163679,True
kanye west diagnosed with a mental health condition at 39,10,26,0,0,1,0,0,0.23978739058433432,True
how kate middleton s first appearance with royal baby no 3 compares to george and charlotte s debuts,18,12,0,0,1,1,0,0.3976168180273307,False
o j simpson walks out of nevada prison after 9 years,11,99,0,0,1,0,1,0.7568137952897602,False
evan ross reveals he thinks ashlee simpson ross old mtv reality show is the sweetest thing in the world on ashlee and evan,23,47,0,0,1,0,0,0.11914911162607007,True
justin theroux pursuing emma stone following jennifer aniston split,9,6,0,1,1,1,1,0.9827255303185725,True
beyonc and jay z announce on the run ii dates,10,15,0,0,1,0,0,0.3583038761475392,True
hamptons celebrities homes see how the stars live,8,41,0,0,1,0,1,0.6220787132985712,False
breaking fox star tucker carlson in critical condition after head on collision driving home,14,49,0,0,1,1,0,0.4711689652417018,False
royal wedding details of harry and meghan s cake revealed,10,27,0,0,1,0,0,0.45241258475561247,True
kylie jenner is officially back on instagram with a sultry snapshot,11,0,0,0,1,0,0,0.44791554598487426,True
ariana grande is not calling off her wedding to pete davidson despite tabloid report,14,2,0,0,1,1,1,0.5658940314480404,True
mindy kaling b j novak s twitter exchange about cookie monster is exactly what you need to read today,19,76,0,0,1,0,0,0.21178816139120896,True
jimmy fallon the rock make a man cry while photobombing fans,11,61,0,0,1,0,0,0.23873243790787096,True
gore looking to turn idle fans into activists 3year ad campaign will feature enemies united on climate,17,0,0,0,1,0,0,0.2177479988357399,True
the sun metro pull fake justin bieber interviews,8,26,0,0,1,1,1,0.9565407566140716,True
dodgeball reunion ben stiller suits up omaze charity video,9,36,0,0,1,0,0,0.12383020224675065,True
gigi hadid zayn malik spotted kissing after split,8,0,0,0,1,0,1,0.5733905614821793,False
i m always going to be meg the sweet thing meghan markle told makeup artist pal before wedding,18,7,0,0,1,1,0,0.18306814484627415,False
ryan seacrest joins kelly ripa on live,7,968,0,0,1,0,1,0.6977008676762819,False
steven seagal is that you twitter roasts actor after live interview from russia,13,55,0,1,1,0,1,0.5362113484408902,False
selena gomez justin theroux may be more than just friends,10,12,0,0,1,1,1,0.8887539966415046,True
actor tom cruise proposes to girlfriend katie holmes at eiffel tower,11,10,0,0,1,1,1,0.9258395145936192,True
jennifer lawrence jokingly gives the middle finger at mother screening,10,55,1,0,1,0,0,0.3477606139871655,True
josh duhamel defends ex fergie s national anthem performance,9,112,0,0,1,0,0,0.4509082681539164,True
song review rihanna and drake s work off of anti embraces the joy of repetition,15,227,0,0,1,1,1,0.5445409624027766,True
grey s anatomy season 14 finale to feature jo and alex s wedding,13,44,0,0,1,0,0,0.05088136157158303,True
leann rimes and eddie cibrian fell in love on set of northern lights but at 40 what s happened to his career,22,1,0,1,1,1,1,0.6398769970064012,True
courteney cox flirting with brad pitt does jennifer aniston know report,11,24,0,1,1,1,1,0.9914926391520853,True
teflon tiger woods how a scandal plagued decade failed to sink the golf great heat celeb news,17,45,0,0,1,0,0,0.1939652937103926,True
espys voting best female athlete,5,1,0,0,1,0,0,0.3336013135183792,True
the real reason kate winslet is skipping the oscars according to a report,13,10,0,0,1,1,1,0.5990602668381425,True
kristen stewart and robert pattinson spark reconciliation rumors with l a sighting,12,9,0,0,1,1,1,0.9702325925359216,True
lexisnexis r publisher,3,30,0,0,1,0,0,0.3034416115827412,True
donald trump blasts kathy griffin for beheading photo,8,29,0,0,1,1,1,0.7806361906524859,True
jennifer garner slays the carpool lane in her daughter s scarf,11,38,0,0,1,0,0,0.3866314176682615,True
emma stone is on vacation with justin theroux in the south of france,13,12,0,0,1,1,1,0.7119715241823311,True
amanda seyfried is adoring life as a new mom,9,101,0,0,1,0,0,0.29416118380893685,True
the hidden message you probably missed in blake lively s met gala 2018 outfit,14,1,0,0,1,0,0,0.07885945962328327,True
kendall jenner was hospitalized before vanity fair oscars party,9,128,0,0,1,0,0,0.452568874605726,True
big little lies season 2 all the details so far,10,26,0,0,1,0,0,0.20629232910364462,True
the next adele america s got talent s mandy harvey responds to simon cowell s high praise,17,63,0,1,1,0,0,0.4526024501352335,True
justin theroux and jennifer aniston all you need to know about their split,13,29,0,0,1,1,1,0.913464126053873,True
the beautiful dark not so twisted love between sarah paulson and ryan murphy,13,19,0,0,1,0,0,0.27062082993960107,True
2016 can suck everything angelina jolie has filed for divorce from brad pitt,13,14,0,0,1,1,1,0.9870955578206373,True
how best friends busy philipps and michelle williams lean on each other through thick and thin,16,15,0,0,1,0,0,0.18313733506253096,True
gop official who says america needs another 9 11 shares with trump,12,0,0,2,1,1,1,0.8244271805635357,True
robin thicke s girlfriend shows off baby bump in bikini selfie already so in love with you,17,57,0,0,1,0,0,0.25372004275554844,True
kevin federline wants 60k in monthly child support from britney spears,11,53,0,0,1,1,1,0.6308031269359876,True
kourtney kim khloe kardashian celebrate the fourth of july in style,11,1,0,0,1,0,0,0.4082404913805093,True
a tale of two teen moms how amber portwood and farrah abraham s roller coaster romances keep us guessing,19,40,0,0,1,0,0,0.06001726302013348,True
every dress octavia spencer has worn on the red carpet this year,12,78,0,0,1,0,0,0.05470735412875462,True
is miley cyrus pregnant with liam hemsworth,7,228,0,1,1,1,1,0.954057252145484,True
2018 sag awards millie bobby brown sterling k brown and more react to their nominations,15,17,0,0,1,0,0,0.16141654430508184,True
kendra wilkinson and hank baskett settle divorce 6 months after filing report,12,22,0,0,1,0,0,0.33849664938839413,True
evil genius is a true crime show about the strangest bank robbery ever,13,14,0,0,1,0,0,0.1102831185057405,True
unbreakable kimmy schmidt plots end after 4 seasons with movie series finale,12,53,0,0,1,0,0,0.06486962195809462,True
ivanka trump us weekly cover memes,6,319,0,0,1,1,1,0.7916062837130476,True
frozen 2 release date disney sets a day for highly anticipated sequel,12,28,0,0,1,0,0,0.058956197767069736,True
katy perry s fan arrested for allegedly stalking the singer during her tour,13,79,0,0,1,0,0,0.22546859523976115,True
lorde accessorized her grammys gown with feminist poem flask,9,55,0,0,1,0,0,0.10938445122862041,True
disney princesses assemble for wreck it ralph 2 trailer,9,44,0,0,1,0,0,0.04278712112446249,True
jenna dewan,2,1,0,0,1,0,0,0.37516366815596364,True
arie luyendyk jr is ready for the bachelor backlash after his finale hopefully people will understand,16,17,0,0,1,0,0,0.0841099554399991,True
donald trump and other celebrities tweet about canada day,9,6,0,0,1,1,1,0.9321806085179131,True
the daily show with trevor noah,6,254,0,0,1,0,0,0.2705106208439629,True
tommy lee posts photo of bloodied lip after alleged fight with son,12,84,0,0,1,0,0,0.12175984297659313,True
margot robbie marries tom ackerley in secret wedding ceremony,9,62,0,0,1,1,1,0.505113832943561,True
matthew lewis strips off in itv drama girlfriends,8,51,0,0,1,0,0,0.4924625172145187,True
erykah badu in conversation,4,61,0,0,1,0,0,0.30131722916155956,True
what happens at the abbey star daniel says his hair is insured for 750000 watch,15,60,1,0,1,0,0,0.052688201683763716,True
amber heard s beau elon musk is a perfect gentleman on date night,13,40,0,0,1,0,0,0.06414363402412317,True
little luna legend makes very sweet appearance in new york,10,65,0,0,1,0,0,0.0761097326874962,True
botched patient ottavio wants the doctors to give him the ultimate pop star look on botched,16,24,0,0,1,0,0,0.05472003707606088,True
selena gomez and 13 reasons why castmates got matching tattoos,10,75,0,0,1,0,0,0.47836113003225833,True
camila cabello s first song since leaving fifth harmony leaks,10,38,0,0,1,0,0,0.12491873714826378,True
the best beauty looks on the met gala 2018 red carpet,11,101,0,0,1,0,0,0.014253904966577588,True
contact support,2,2,0,0,1,0,1,0.5056661579945632,False
bella thorne says scott disick s partying was too much for her during cannes fling he really drinks a lot,20,63,0,0,1,0,0,0.11578048658729051,True
ihop reveals the mystery of ihob,6,1,0,0,1,0,0,0.41803640255631713,True
how meghan markle has changed since her first appearance with prince harry 1 year ago,15,38,0,0,1,0,0,0.4689344359742738,True
kim kardashian s extreme 700 calorie diet plan for nude photo shoot,12,1,0,0,1,1,0,0.3398691798208658,False
khlo kardashian reveals she might give her baby girl a k name,12,38,0,0,1,0,0,0.30673394815698274,True
black mirror season 4 easter eggs that confirm it s a shared universe,13,0,0,0,1,0,0,0.14174720195589988,True
sofia vergara s casual saturday night included parrots mermaids and her modern family co stars,15,1,0,0,1,0,0,0.2741984090444343,True
jimmy kimmel s baby is all smiles and doing great after health scare,13,74,0,0,1,0,0,0.07831790858190525,True
dea just raided a united states senator,7,395,0,0,1,1,0,0.22215268435518315,False
kate middleton hospital,3,1014,0,0,1,1,1,0.5664717152403235,True
inside the sadness plaguing k pop,6,2,0,0,1,0,0,0.3306596733738616,True
how blake shelton and kelly clarkson made adam levine cry,10,23,0,0,1,0,1,0.6391058990525732,False
youtube star logan paul is ending his daily vlogs,9,41,0,0,1,0,0,0.05447973499587646,True
jane fonda celebrates her 80th birthday early by raising 1 3 million for charity tech2,15,65,0,0,1,0,0,0.04574238421819098,True
miley cyrus tears up discussing her 500 000 donation to harvey relief,12,6,0,0,1,0,0,0.35841000727480804,True
the arrangement sex scandal kyle agrees to sleep with a detective in order to protect,15,28,1,0,1,0,0,0.1426437300378686,True
tidal sending supplies to puerto rico amid hurricane recovery efforts,10,35,0,0,1,0,0,0.22870654204405533,True
ronnie ortiz magro jen harley drama everything we know,9,24,0,0,1,0,0,0.23392673657493845,True
who is sophia thomalla gavin rossdale s girlfriend german tv presenter and model,13,12,0,1,1,1,0,0.2506974754368016,False
tyrese gibson posts video of the rock dissing his black rose album,12,12,0,0,1,0,0,0.25091669870527333,True
sandra bullock is a golden peacock and more best dressed looks,11,66,0,0,1,0,0,0.1807380408008466,True
jordin sparks mourns death of her beloved dog in heartbreaking tribute post,12,51,0,0,1,0,0,0.2610722276540969,True
brad pitt and jennifer aniston busted over aspen reunion,9,4,0,0,1,1,1,0.9652187502716117,True
the crown season 2 what was prince charles really like as young boy and why did he hate gordonstoun,19,1002,0,2,1,1,1,0.6003658741744199,True
dale jr amy share first photos of newborn baby,9,2,0,0,1,0,0,0.25979576565044604,True
fifth harmony s normani kordei handles falling on stage like a boss,12,102,0,0,1,0,0,0.11958429969745403,True
lindsay lohan channels grace kelly s iconic look and gives career update,12,108,0,0,1,0,0,0.4002277099003273,True
kylie jenner why she finally broke down hired nannies for stormi after insisting she wouldn t,16,37,0,0,1,1,0,0.4248946745328553,False
why did selena gomez and justin bieber break up,9,235,0,1,1,1,1,0.9585233118727293,True
regina king reveals a this is us detail,8,13,0,0,1,0,0,0.07492883601085892,True
kate plus 8,3,85,0,0,1,0,0,0.3649554770432033,True
gayle king reveals the absolute best gift oprah winfrey ever gave her,12,21,0,0,1,0,0,0.07639409207940978,True
jetsons live action series lands put pilot order at abc variety,11,24,0,0,1,0,0,0.17418619861037135,True
time person of the year,5,1540,0,0,1,1,0,0.15430839077493244,False
kylie jenner denies kris jenner is managing kanye west and travis scott this isn t true,16,4,0,0,1,1,1,0.9183187002216225,True
11 best fourth of july sales for 2017,8,81,0,0,1,0,0,0.4761746100696495,True
why emma roberts and more love gymshark the viral athleisure brand,11,108,0,0,1,0,0,0.34336118359013534,True
justin bieber breaks his silence on hailey baldwin engagement,9,78,0,0,1,0,0,0.4850019665107246,True
oscars 2018 jennifer lawrence lauded for juggling wine while leaping over chairs,12,46,0,0,1,0,0,0.2254660960165507,True
exclusive kate beckinsale dating 21 year old actor matt rife see their steamy pda,14,88,1,0,1,0,1,0.6332792411788376,False
sarah hyland and bachelorette star wells adams spark dating rumors with matching halloween costumes,14,42,0,0,1,0,0,0.1300518026353417,True
vicki gunvalson reflects on brooks ayers drama he wasn t a monster the real housewives,15,55,0,0,1,0,0,0.11037533428287274,True
11 surprising celebrity couples who broke up before ultimately getting married and are still together,15,28,0,0,1,0,0,0.32763257252751704,True
padma lakshmi supports top chef contestant with cancer,8,23,0,0,1,0,0,0.10607723067328174,True
barbra streisand s dog bit pierce brosnan after hearing him sing,11,22,0,0,1,0,0,0.1639858219146785,True
the real housewives of new jersey are as tough as ever get a sneak peek of their sassy taglines,19,64,0,0,1,0,0,0.04797991355345731,True
star jones marries fianc ricardo lugo on a cruise ship,10,166,0,0,1,0,0,0.10828250246473521,True
kris jenner spends 8 000 on khloe kardashian s nursery all the details,13,14,0,0,1,0,1,0.615311714025663,False
bachelor nick viall makes his acting debut on speechless,9,17,0,0,1,0,0,0.15804006880151436,True
ultimate betrayal jennifer aniston s bff is still hanging with justin theroux,12,7,1,0,1,1,1,0.8629271628155091,True
too close for comfort jennifer lopez might take a break from alex rodriguez,13,13,0,1,1,1,1,0.9112455600116028,True
the magicians finale recap have you brought me little cakes,10,44,0,0,1,0,0,0.069047459490193,True
skippy skippyisheretostay prince harry fears meghan markle will be runaway,10,4,0,0,1,1,1,0.7705959227516996,True
destiny s child s michelle williams thanks fans for support amid depression battle,13,41,0,0,1,0,0,0.2874208667738104,True
the best years,3,30,0,0,1,0,0,0.1739965308641657,True
meet the married at first sight season 6 cast,9,36,0,0,1,0,0,0.028190891515599604,True
audrina patridge speaks out after filing restraining order,8,0,0,0,1,0,0,0.17597148794489792,True
the world s highest paid women in music 2018,9,51,0,0,1,0,0,0.24691475607211935,True
della reese memorial held former co star roma downey reveals,10,76,0,0,1,0,0,0.09164205586707765,True
the daily show s michelle wolf lands her own netflix late night show exclusive,14,36,0,0,1,1,0,0.18343134295626082,False
are travis scott and kylie jenner married,7,197,0,0,1,1,1,0.8277950297375841,True
sandra bullock s stalker found dead after standoff with swat team,11,15,0,0,1,0,1,0.6810360712652794,False
here s how to get meghan markle s signature beauty look here in dubai,14,112,0,0,1,0,0,0.26628217062013754,True
derek hough on julianne s wedding i witnessed my baby sister marry the man of her dreams,17,73,0,0,1,0,1,0.5993830611419627,False
enrique iglesias and anna kournikova welcome twins report,8,683,0,0,1,0,1,0.7951974289490402,False
dancing with the stars pros jenna johnson and val chmerkovskiy are engaged,12,155,0,0,1,0,0,0.4609746456967328,True
texas church shooter was a militant atheist,7,68,0,0,1,1,1,0.6353595322443106,True
from fuller house to fullest house to the golden girls,10,31,0,1,1,0,0,0.3091896517529395,True
oprah winfrey says she is waiting for sign from god to run for us president,15,31,0,0,1,1,0,0.2810267846870596,False
eva mendes shares her beauty and fitness tips in the april issue of shape,14,126,0,0,1,0,0,0.1640974182737013,True
ryan seacrest 43 packs on the pda with girlfriend shayna taylor 26 during getaway in italy,16,1,0,0,1,0,0,0.4305576522530431,True
what are the best hair extensions for thin hair,9,0,0,1,1,0,0,0.16485803256580212,True
iheartradio fiesta latina 2017 watch the livestream featuring camila cabello cnco ricky martin and more stars,16,44,0,0,1,0,0,0.0668445876402024,True
photobombs to teary eyes all the viral moments from the royal wedding,12,52,1,0,1,0,0,0.23496759132614128,True
stephen colbert welcomes hillary clinton back to the late show on tuesday sept 19,14,66,0,0,1,0,0,0.39064394246509565,True
why julia louis dreyfus finn wolfhard and more stars were mia at the 2018 sag awards bnn,17,10,0,0,1,0,0,0.10339309789832307,True
nicki minaj responds to nas dating rumors,7,61,0,0,1,0,1,0.6051316448442742,False
brad pitt and angelina jolie s divorce stalls again his relationship with neri oxman to blame,16,6,0,1,1,1,1,0.9817059885092271,True
stephen fry reveals he has aggressive prostate cancer,8,48,0,0,1,0,0,0.12928650856150514,True
this is us season 3 see the first photo from set,11,46,1,0,1,0,0,0.08067867889944794,True
chrissy teigen wears salad emojis on instagram,7,55,0,0,1,0,0,0.04785179070912638,True
steven spielberg won t watch his own films except for this one,12,934,0,0,1,0,0,0.2332526910963828,True
what bachelorette s rachel lindsay is wearing to find love,10,79,0,0,1,0,0,0.17181538163106055,True
did aaron rodgers family feud carry over to christmas,9,62,0,1,1,0,1,0.7368048051355341,False
kim kardashian blames herself for paris robbery doesn t want kanye west to replace her 4 5m ring,18,36,0,0,1,1,1,0.7404465483541521,True
23 galentine s day gift ideas under 20 that are perfect for all the gal pals in your life,19,85,0,0,1,0,0,0.1690765160452879,True
kandi burruss says nene leakes husband gregg is in great spirits after cancer diagnosis,14,13,0,0,1,0,0,0.12920197111079673,True
sofia richie,2,47,0,0,1,0,1,0.7501410728496365,False
gwen stefani supporting blake shelton to kick katy perry american idol s butt in ratings war,16,17,0,0,1,1,1,0.9130626651849233,True
princess diana wasn t forgotten at the royal wedding her sons still mourn her death,15,63,0,0,1,0,0,0.2908306556476122,True
katy perry adds noah cyrus to opening act lineup,9,303,0,0,1,0,0,0.32206780692399384,True
in the age of trump comfort food tv is working,10,84,0,0,1,0,1,0.562228977788531,False
travis scott,2,78,0,0,1,0,1,0.7343671556123599,False
chris soules had no alcohol in system after crash negative for drugs,12,71,0,0,1,1,0,0.4243323640908334,False
brie bella,2,0,0,0,1,0,0,0.06708745393589129,True
sofia vergara and joe manganiello address divorce rumors,8,1,0,0,1,0,1,0.6717895346396063,False
riverdale star in late night car crash after working 16 hour day,12,23,0,0,1,0,0,0.12151197915720405,True
kayla cox shares a shocking secret with faven liuget on wags miami what she told me is crazy as f k,21,47,1,0,1,0,0,0.1562064669654125,True
sara haines,2,74,0,0,1,0,0,0.38092437887795877,True
michael che and colin jost host the 2018 emmy awards,10,14,0,0,1,0,0,0.23777902607335663,True
met ball 2013 emma watson struggles with her long dress train on the red carpet,15,30,0,0,1,0,0,0.10247415479516855,True
john stamos fiancee debuts baby bump on instagram see the pic,11,106,0,0,1,0,0,0.16763836904600526,True
elizabeth banks net worth,4,59,0,0,1,1,0,0.2839234868522268,False
kim kardashian cozies up to kanye west on birthday trip to japan,12,86,0,0,1,0,1,0.6539166254343229,False
christina aguilera is pretty in pink at birthday party that includes a real housewives twister mat,16,43,1,0,1,0,0,0.0829436432106284,True
why khloe kardashian fans will never forgive tristan thompson,9,65,0,0,1,0,1,0.7193092137198364,False
lindsay lohan defends harvey weinstein says georgina chapman should be there for her husband,14,64,0,0,1,0,0,0.3221800103384765,True
jennifer lopez and alex rodriguez heat up the dance floor in the dominican republic,14,17,0,0,1,0,1,0.7032945821180512,False
meghan markle was a briefcase model on deal or no deal,11,21,0,0,1,0,1,0.5655968518206937,False
very cavallari shannon and brittainy offer taylor a job at uncommon james and kristin cavallari is not here for it,20,3,0,0,1,0,0,0.06829825666720103,True
meet ines rau playboy s first transgender playmate,8,184,0,0,1,0,0,0.10153214084909312,True
game of thrones season 8,5,15,0,0,1,0,0,0.06788870726581471,True
honestly chic shop 15 outfits from jessica alba s california casual pregnancy style,13,115,1,0,1,0,0,0.1980289105774325,True
khlo kardashian just changed her hair color again,8,28,0,0,1,0,0,0.27568068382498156,True
katy perry and orlando bloom back together 11 months after split claim friends,13,26,0,0,1,1,1,0.6999222752740932,True
rose mcgowan says she was the architect of weinstein s downfall in bizarre colbert interview,15,23,0,0,1,0,0,0.07579367596754209,True
jennifer lawrence reveals she and bff emma stone texted every single day for a year,15,3,0,0,1,1,0,0.19564436080673375,False
what is the longest english word,6,49,0,1,1,0,0,0.288718198643284,True
angelina jolie it s strange i never wanted to have a baby,12,63,0,0,1,1,1,0.8204378180047415,True
taraji p henson s makeup pro shares how to get rid of peach fuzz fast,15,28,0,0,1,0,0,0.10697843583513862,True
the biggest celebrity feuds of 2017,6,41,0,0,1,1,1,0.694024747297331,True
leonardo dicaprio foundation donates 1m for harvey relief,8,73,0,0,1,0,1,0.6069091536538103,False
julia stiles marries fiance preston j cook in shotgun wedding,10,83,0,0,1,0,0,0.24471822967396564,True
jimmy kimmel s baby boy helped end his longtime feud with jay leno jay and i have made peace,19,33,0,0,1,0,0,0.1884312925848202,True
bella hadid beams during tokyo trip with the weeknd,9,66,0,0,1,0,0,0.3405235897856088,True
get ready muggles the harry potter movies are coming to hbo,11,58,0,0,1,0,0,0.10704938555024034,True
chris young dedicates his first performance since the las vegas massacre to those killed injured,15,44,0,0,1,0,0,0.20259692366885945,True
hencha voigt gets cozy with astrid bavaresco s man on wags miami,12,57,0,0,1,0,0,0.134920783773914,True
why fans are upset about kim kardashian s comments on her own body,13,1020,0,0,1,1,1,0.7207069892809691,True
rachel brosnahan shares video of kate spade in happier times as she pays tribute to her aunt,17,50,0,0,1,0,0,0.05007499596440562,True
did kevin bacon really say we re blessed with trump presidency,11,354,0,1,1,1,1,0.863177432486378,True
deborra lee furness net worth,5,0,0,0,1,0,0,0.2924363719884744,True
idris elba s biggest turn on great skin,8,34,0,0,1,0,0,0.23645226538617736,True
prince william surprises with new shaved head,7,29,0,0,1,0,0,0.217688317822419,True
bobbi kristina brown,3,19,0,0,1,0,0,0.4711599233824109,True
rita ora kisses cardi b in the new video for controversial track girls,13,101,0,0,1,0,0,0.09478529368204859,True
